"tests/auto/particles/qquickparticlesystem/tst_qquickparticlesystem.cpp",0
"tests/auto/particles/qquickpointattractor/tst_qquickpointattractor.cpp",0
"tests/auto/particles/qquickpointdirection/tst_qquickpointdirection.cpp",0
"tests/auto/particles/qquickrectangleextruder/tst_qquickrectangleextruder.cpp",0
"tests/auto/particles/qquickspritegoal/tst_qquickspritegoal.cpp",0
"tests/auto/particles/qquicktargetdirection/tst_qquicktargetdirection.cpp",0
"tests/auto/particles/qquicktrailemitter/tst_qquicktrailemitter.cpp",0
"tests/auto/particles/qquickturbulence/tst_qquickturbulence.cpp",0
"tests/auto/particles/qquickwander/tst_qquickwander.cpp",0
"tests/auto/particles/shared/particlestestsshared.h",0
"tests/auto/qml/animation/qabstractanimationjob/tst_qabstractanimationjob.cpp",0
"tests/auto/qml/animation/qanimationgroupjob/tst_qanimationgroupjob.cpp",0
"tests/auto/qml/animation/qparallelanimationgroupjob/tst_qparallelanimationgroupjob.cpp",0
"tests/auto/qml/animation/qpauseanimationjob/tst_qpauseanimationjob.cpp",0
"tests/auto/qml/animation/qsequentialanimationgroupjob/tst_qsequentialanimationgroupjob.cpp",0
"tests/auto/qml/debugger/qdebugmessageservice/tst_qdebugmessageservice.cpp",1
"tests/auto/qml/debugger/qpacketprotocol/tst_qpacketprotocol.cpp",0
"tests/auto/qml/debugger/qqmldebugclient/tst_qqmldebugclient.cpp",0
"tests/auto/qml/debugger/qqmldebugjs/data/test.js",0
"tests/auto/qml/debugger/qqmldebugjs/tst_qqmldebugjs.cpp",4
"tests/auto/qml/debugger/qqmldebugservice/tst_qqmldebugservice.cpp",0
"tests/auto/qml/debugger/qqmlenginedebuginspectorintegrationtest/tst_qqmlenginedebuginspectorintegration.cpp",1
"tests/auto/qml/debugger/qqmlenginedebugservice/tst_qqmlenginedebugservice.cpp",0
"tests/auto/qml/debugger/qqmlinspector/tst_qqmlinspector.cpp",1
"tests/auto/qml/debugger/qqmlprofilerservice/tst_qqmlprofilerservice.cpp",4
"tests/auto/qml/debugger/qv8profilerservice/tst_qv8profilerservice.cpp",1
"tests/auto/qml/debugger/shared/debugutil_p.h",1
"tests/auto/qml/debugger/shared/debugutil.cpp",1
"tests/auto/qml/debugger/shared/qqmldebugclient.cpp",0
"tests/auto/qml/debugger/shared/qqmldebugclient.h",0
"tests/auto/qml/debugger/shared/qqmldebugtestservice.cpp",0
"tests/auto/qml/debugger/shared/qqmldebugtestservice.h",0
"tests/auto/qml/debugger/shared/qqmlenginedebugclient.cpp",0
"tests/auto/qml/debugger/shared/qqmlenginedebugclient.h",0
